file,mos_pred,noi_pred,dis_pred,col_pred,loud_pred,model
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04775.wav,3.812771,3.0745146,4.4746785,4.321487,4.290937,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04853.wav,3.3224447,2.7875648,3.9793012,4.034227,3.94277,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00985.wav,3.0079615,2.9410124,3.7664983,3.5478156,2.931923,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01303.wav,3.6397831,2.9259522,4.3230295,4.1251445,3.977125,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02915.wav,3.2087371,2.8285573,3.9661906,3.9644759,4.1999006,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04423.wav,2.8158944,2.4572012,4.2649393,4.153499,3.3386784,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03245.wav,4.0900974,3.2561262,4.5912976,4.3704534,4.2306848,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01662.wav,3.642887,3.4769812,4.429149,4.3951354,3.8034537,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02143.wav,3.9706805,3.1023448,4.517169,4.3836827,4.2932134,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03746.wav,3.5015125,2.7156332,4.3105125,3.9591823,3.8115447,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01064.wav,3.8863626,3.327455,4.5278587,4.2878327,3.9794128,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00333.wav,2.7507327,1.9529512,3.8918865,4.0178995,4.2468286,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02255.wav,3.1255834,2.371895,3.975438,3.5022652,3.1833508,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03627.wav,2.404202,2.597435,2.7571476,3.3498242,3.8885663,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00700.wav,3.2426205,2.9681408,3.06427,3.7327898,3.2680137,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03138.wav,3.781741,2.3059049,4.1200724,3.840153,3.9803731,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02033.wav,3.3978543,2.8748267,4.3162804,4.0343804,3.5725195,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_03095.wav,3.4424903,2.7672794,4.067918,3.9074194,3.5027597,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_01468.wav,3.6880536,3.0680413,4.254863,4.0680346,4.085125,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02755.wav,2.6677597,2.774274,4.245779,3.9469683,3.9202805,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_02847.wav,3.4774706,2.5596688,4.1520267,3.989044,3.5881908,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_00065.wav,2.7465937,2.627083,3.456778,3.693592,3.9562733,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04497.wav,3.7275116,3.0352044,4.1063905,3.9189403,3.1696317,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04034.wav,3.4870536,2.1751251,4.5217853,4.1139045,3.6827354,NISQAv2
/data/nhandt23/Dataset/MMSData/13GKsS26F4U/asr_subtitle/wavs_enhanced/13GKsS26F4U_04991.wav,2.9282439,3.0436609,3.970949,3.783906,4.007397,NISQAv2
